geoid,pct_bachelor_or_greater,pct_white,pct_black,pct_hispanic,pct_asian,pct_minority,median_household_income,median_home_value
06037700700,0.7566830610315692,0.8348239239798771,0.011998007348487152,0.043040804918949134,0.06375129336488945,0.165176076020123,1.0,1.0
06037700801,0.5041207710472236,0.7770422989990313,0.01860350751098039,0.0629641588634162,0.11372829210552583,0.22295770100096868,0.2916996147181049,0.6101003918589026
06037700802,0.6604123656443135,0.7715038033937975,0.005949306036709422,0.0652428320655354,0.1544077551591332,0.22849619660620246,0.24006090482359477,0.5351758440443778
06037700901,0.6822033003882629,0.766109785202864,0.028160293985480474,0.055157783081410776,0.12512816836479168,0.233890214797136,0.25077813483183875,0.6130149617940083
06037700902,0.7130260515134482,0.7243114777016636,0.03111314151478123,0.07912763875297078,0.13177666687021575,0.2756885222983364,0.2688771304069856,0.7565826567008476
06037701000,0.8755891160982678,0.774635200864709,0.01424599133632675,0.061070077463520084,0.07956554412164908,0.22536479913529095,0.4329205713612733,0.7659293809754965
06037701201,0.8690256479765075,0.8416458852867831,0.005352726969187909,0.05361596009975062,0.07835398986888223,0.15835411471321692,0.6107012466981847,1.0
06037701202,0.8982801538467585,0.7654812998160637,0.04675366653925384,0.1210913549969344,0.06307148190296115,0.23451870018393628,0.2962590642192574,0.4539698955076427
06037701302,0.8860853036272596,0.7791526845637584,0.0130314369155598,0.09060402684563759,0.10365379123232898,0.2208473154362416,0.239472046031933,0.3715076668264655
06037701304,0.7841582174162104,0.7958730158730158,0.01846981470412433,0.06349206349206349,0.09424387627391381,0.20412698412698416,0.43493530965560173,1.0
06037701501,0.8204210237168832,0.7604295745559686,0.020531645175841096,0.0811648079306072,0.11084487579734892,0.2395704254440314,0.31806366404764713,0.3630654642558148
06037701502,0.6846333925647723,0.6520581113801452,0.02571246213541086,0.16537530266343825,0.10991960289344731,0.34794188861985476,0.27907700590541246,0.3069348674021433
06037701601,0.8702085382139452,0.7298109965635738,0.007036405987145754,0.08054123711340207,0.15129575629330475,0.27018900343642616,0.38707791443040535,0.768693197293269
06037701602,0.8317715872960665,0.6599954514441665,0.033914336800576275,0.18012281100750513,0.0943445055694191,0.3400045485558335,0.34711543314770266,0.3648745076638114
06037701701,0.6284674064765565,0.6081609837898267,0.03315238872608292,0.22554499720514254,0.11812739652905987,0.39183901621017325,0.24801049851102852,0.3140705386225743
06037701702,0.5762033970283399,0.5034375,0.03883368200836821,0.3128125,0.12264682415519397,0.4965625,0.16340831468613826,0.4130151627988314
06037701801,0.43673277395439364,0.32271584241408213,0.1170425810252975,0.37652975691533946,0.20038556158316082,0.6772841575859178,0.15219896697343405,0.33934689512874866
06037701802,0.5284438393756726,0.42370945637277296,0.15018034256485932,0.26907263590680675,0.126423733184068,0.576290543627227,0.19060517859245923,0.5014070337617751
06037702002,0.7358349049289807,0.6808865189135144,0.08527867391696921,0.169305115814031,0.04900397284641129,0.31911348108648563,0.20230243787539748,0.3714071644149102
06037702102,0.8638572760640395,0.7467078523817265,0.04775221092056331,0.11884246463989595,0.06526012335774131,0.25329214761827346,0.3503078890253546,0.5464321141385787
06037702201,0.6602962370666554,0.673289183222958,0.010202050990102752,0.19084888621312462,0.08033250473386734,0.32671081677704195,0.2715185827010112,0.5022613042599957
06037702202,0.6954046946753732,0.6906091370558376,0.0031540046301212752,0.17106598984771573,0.10159819063169062,0.3093908629441624,0.3306862728603395,0.574572789374081
06037702300,0.715433742443097,0.6422491977117344,0.04255907918265551,0.13464490023719827,0.14244018920678891,0.3577508022882656,0.2574280330433905,0.49246231913334765
06037702400,0.5605536111854654,0.490148966842864,0.0632440550990331,0.29456991830850554,0.12358191612653728,0.509851033157136,0.3251678247556236,0.3420102090349658
06037702501,0.626688876463318,0.6218354430379747,0.07226652644003421,0.15845388788426762,0.13168059305596733,0.37816455696202533,0.28845668522973905,0.4053769795206236
06037702502,0.83121488239176,0.5599154135338346,0.17731305250574136,0.10267857142857142,0.1739224077088842,0.4400845864661655,0.3283308376936925,0.1935178959619136
06037702600,0.5710853590507926,0.46663321625689913,0.13679678036306991,0.1834754975748453,0.17766186659566302,0.5333667837431009,0.3083853491932635,0.3766835410215668
06037702700,0.6636884098125928,0.5325972660357519,0.021085490278896033,0.20609884332281808,0.19929130656222485,0.46740273396424814,0.4546578730420445,0.4055779843437344
06037702801,0.4852778070338894,0.44945816308402914,0.02067149274044826,0.3508616095221176,0.15811788185222644,0.5505418369159709,0.19389437555731281,0.3414574457714113
06037702802,0.4521192382076739,0.3512736236647494,0.03852329103392319,0.4363188167625308,0.15067889915804777,0.6487263763352507,0.2750559415852079,0.3391458903056379
06037702803,0.42070385254412096,0.4240821406347231,0.05342734323943625,0.3935905413814561,0.08279998411206291,0.575917859365277,0.22785049716506556,0.3209549538141168
06037703001,0.717302512773661,0.4108751062022091,0.2163432313199646,0.09719626168224299,0.2458594908886745,0.589124893797791,0.27465215269949694,0.1790957999037187
06037703002,0.6135328369952702,0.12511262710773588,0.8445538566268364,0.03707040803192174,0.043752979292077505,0.8748873728922643,0.38334707337180546,0.39201015878376005
06037703100,0.605327992665653,0.07693700217233888,0.8603689037414524,0.07929036929761042,0.028135866792215827,0.9230629978276611,0.24308932146642664,0.2802012259284162
06037703200,0.5624333061347274,0.0919333768778576,0.8487561114922016,0.08540169823644676,0.013146086429068338,0.9080666231221425,0.3344507629927487,0.26346757440444785
06037800101,0.7600663238079124,0.8402974504249292,0.006200587907594202,0.02531869688385269,0.054640361358213346,0.1597025495750708,0.5219391961236267,0.42819102694369154
06037800102,0.6839640815690323,0.8473959848705266,0.01051807611727168,0.08481233633983125,0.03041804146367131,0.1526040151294734,0.3668842640106331,0.433819161990792
06037800202,0.7718545487199995,0.7548249918220478,0.0576494306913415,0.0647693817468106,0.11082719935739103,0.24517500817795224,0.4904899305146626,0.582964740738954
06037800203,0.6313843111425755,0.7832558139534885,0.0,0.0853953488372093,0.11254286462729574,0.21674418604651158,0.44343590692666185,0.7682409364412699
06037800204,0.6717514737680477,0.741544885177453,0.02287715865514802,0.0674321503131524,0.09524097188291207,0.258455114822547,0.4387965408752124,0.5450250803768036
06037800324,0.583704304025214,0.7492984097287184,0.05512914349233437,0.06220767072029935,0.09361479679346608,0.2507015902712816,0.47955818766088465,0.3110052150701356
